Id,CLASSE
1923,Normal
13081,
5567,Anormal
13984,Normal
11994,Normal
11543,Normal
17569,Normal
3269,Anormal
16072,Normal
11687,Anormal
9338,Anormal
10991,Normal
12981,Normal
7089,Normal
13125,Normal
8147,Normal
2604,Normal
10497,Normal
16240,Normal
16116,Normal
5672,Normal
9472,
9095,Anormal
15133,Anormal
11586,Anormal
5502,Anormal
9543,Normal
16063,Anormal
15167,Anormal
649,Anormal
15321,Normal
14817,Normal
10186,Normal
15978,Normal
14603,Normal
10207,Normal
4566,Normal
5211,Normal
13579,Normal
11467,Anormal
508,Anormal
14275,Normal
17768,Anormal
4853,Normal
3,Anormal
2701,Normal
1119,Anormal
2626,Normal
2243,Anormal
16354,Anormal
2728,Anormal
13286,Anormal
13400,Anormal
3570,Normal
17869,Normal
15262,Normal
15443,Normal
15522,Normal
7720,Normal
486,Normal
2993,Normal
14084,
2055,Anormal
17633,Normal
9771,Normal
17541,Normal
13676,Normal
599,Normal
3609,Normal
16763,Anormal
5204,Normal
1990,Normal
4213,Anormal
1320,
9545,Normal
4063,Anormal
13205,Normal
11746,Anormal
2882,Anormal
14103,Normal
3170,Normal
4370,Anormal
16820,Anormal
15732,Normal
6192,Anormal
7905,Normal
16312,Anormal
16242,Normal
3322,Anormal
7573,Normal
8708,Normal
13670,Anormal
17121,
15283,Anormal
15660,Normal
12166,Anormal
12276,Normal
13600,Normal
12621,Anormal
12316,Anormal
11741,Normal
10086,Anormal
7056,Normal
10395,Normal
8761,Anormal
3867,Normal
13978,Normal
2980,Normal
4532,Normal
15289,Anormal
3111,Normal
10904,Normal
6717,Anormal
16361,Anormal
10537,Anormal
3109,Normal
6883,Normal
16387,Anormal
1847,Normal
15657,
9097,Anormal
5237,Anormal
966,Anormal
4408,Normal
15427,Anormal
16062,Normal
4346,Anormal
4464,Anormal
12864,Normal
15326,
16529,Normal
6430,Normal
2896,Normal
17110,Anormal
16478,Normal
4437,Normal
4933,Normal
9474,Anormal
7784,Normal
11856,Anormal
15275,Anormal
517,
11711,Anormal
1636,Anormal
3331,Normal
14109,Anormal
1792,
5583,Anormal
10274,Normal
4696,Anormal
5765,Normal
17533,Normal
14569,Normal
15472,Normal
13016,Anormal
15488,Anormal
6349,Normal
12518,Normal
10425,Anormal
9553,Normal
6279,Anormal
15716,Anormal
4775,Normal
4791,Normal
3135,Normal
16228,Normal
16540,Anormal
6753,Anormal
15865,Normal
3242,Normal
8261,Normal
14796,Normal
5460,Normal
14708,Normal
15838,Normal
16247,
229,Anormal
2975,Normal
10135,Normal
5438,Normal
5435,
17222,Anormal
8901,Anormal
15644,Normal
6702,Normal
8973,Anormal
4355,Normal
10392,Normal
912,Normal
15362,Normal
4510,Normal
4057,Anormal
4579,Normal
4941,Anormal
1971,
13962,Anormal
3835,Normal
6068,Anormal
10598,Anormal
14003,Normal
14052,
15230,Anormal
12289,Normal
12006,Normal
11413,Anormal
4617,Normal
15661,Anormal
8854,Anormal
3946,Normal
5709,Normal
1993,Normal
10184,Normal
8255,Anormal
5444,Normal
5092,Normal
1372,Normal
15540,Anormal
1356,Normal
8920,Anormal
9495,Anormal
15342,Anormal
2204,Normal
17172,Anormal
13537,Normal
10758,Anormal
13033,Anormal
15213,Anormal
562,Normal
10281,Anormal
16084,Normal
7076,Anormal
14097,Normal
5496,Normal
10775,Normal
15922,Normal
255,Anormal
5980,Normal
3760,Anormal
17674,Anormal
3413,Normal
11919,Normal
5311,Normal
12097,Normal
4078,Normal
9506,Normal
8822,Anormal
7399,Normal
3936,Normal
3735,Normal
12140,Normal
16539,Anormal
3732,Anormal
11822,Normal
5578,Normal
1400,Anormal
5100,
4399,
11898,Normal
9542,Normal
17397,Anormal
17283,Normal
3549,Anormal
9786,Anormal
14787,Normal
16514,Normal
15141,Anormal
2788,Anormal
13892,Normal
2196,
15763,
9004,Normal
15288,Anormal
14007,Anormal
1996,Anormal
8626,Anormal
9339,Normal
15680,Normal
16553,Normal
3885,Normal
522,Normal
5215,Anormal
5188,Anormal
1545,
6665,Normal
823,
13278,Anormal
17361,Normal
10612,Normal
471,Anormal
9313,Anormal
1416,Normal
8802,
3862,Anormal
11371,Normal
8889,Normal
15864,Normal
13251,Anormal
15221,Anormal
14654,Normal
6807,Anormal
7057,Normal
4167,Normal
13133,Normal
10772,Normal
9937,Normal
6990,Normal
9251,Normal
11888,Anormal
7917,Normal
11313,Normal
5284,Normal
5099,Normal
4446,Normal
10373,Normal
10830,Anormal
10959,Normal
17438,Normal
5923,Normal
3682,Normal
3652,Normal
16748,Normal
2740,Normal
11510,Normal
15792,Anormal
15397,Anormal
15329,Normal
11628,Normal
4144,Normal
5763,Anormal
45,Normal
10700,Normal
1667,Anormal
4488,Normal
14387,Normal
13667,Normal
10929,Anormal
11379,Anormal
6967,Normal
7225,Normal
9676,Anormal
10566,Normal
15956,Normal
11653,Anormal
9054,Normal
8863,Anormal
3902,Normal
14808,Normal
1855,Anormal
12076,Normal
968,Anormal
363,Normal
6013,Anormal
7220,Anormal
7248,Normal
5164,Normal
6428,Anormal
13993,Anormal
12217,Normal
7363,Normal
9395,Anormal
10891,Anormal
6899,
2486,
5821,Normal
8207,Normal
17776,Normal
9811,Anormal
17133,Normal
15564,Normal
10340,Normal
9155,Anormal
13562,Normal
7551,Normal
10393,Normal
16699,Normal
267,Anormal
13723,Anormal
4275,Normal
8517,Normal
5995,Anormal
7014,Normal
8176,Anormal
1457,Normal
10348,
3237,Normal
5290,Normal
1371,Normal
12423,Normal
14407,Normal
10847,
2217,Anormal
4081,Normal
7209,Normal
3341,Anormal
16396,Normal
9511,Normal
6845,Anormal
8108,Normal
9617,Normal
7124,Anormal
9076,Normal
7888,Anormal
4465,Anormal
2373,
12836,Normal
4306,Normal
17538,Normal
10528,Normal
14804,Anormal
17067,Normal
6313,Normal
6312,Anormal
4158,Anormal
9948,Anormal
3720,Normal
5648,Anormal
1986,Anormal
10294,Normal
7512,Normal
11101,Normal
11899,Normal
12414,Normal
13654,Normal
8905,Anormal
16801,Normal
15378,Anormal
17410,Anormal
13238,
14440,Normal
16329,Normal
6400,Normal
17723,Anormal
5806,Normal
13284,Anormal
3469,Normal
419,Anormal
6299,
1295,Normal
9466,Normal
1535,Normal
13617,Anormal
12086,Normal
2319,Normal
8543,Normal
13281,Normal
15779,Normal
14009,Anormal
2920,Normal
1601,
9411,Normal
126,Anormal
16090,Anormal
16319,Normal
10223,Normal
10547,Anormal
16818,
16635,Normal
10934,Normal
13855,Anormal
13187,Anormal
6289,Normal
4747,Anormal
9148,Normal
16778,Anormal
14709,Anormal
6189,Normal
2124,Normal
15257,Anormal
2014,Normal
14195,Normal
11138,Normal
6474,Normal
14962,Anormal
6559,Normal
14420,Normal
234,Normal
12050,Normal
4140,Normal
2392,Normal
5407,Normal
12590,Normal
8638,Normal
3172,Normal
16286,Normal
16145,Normal
17449,Normal
7823,Anormal
5004,Anormal
3633,Anormal
12175,Normal
3662,Normal
17677,Anormal
12800,Normal
16052,Anormal
4657,Normal
11259,Normal
5320,Normal
12721,Normal
12716,Normal
13666,Anormal
11692,Anormal
8201,Normal
15153,
4842,Normal
2051,Normal
13901,Anormal
6521,Anormal
13968,Anormal
9423,Anormal
9566,Anormal
15791,Normal
10638,
4456,Normal
14690,Anormal
14115,Normal
10928,Normal
12022,Normal
1249,Normal
654,Normal
8208,Normal
7309,
12084,Normal
2430,Normal
11713,Anormal
12491,Anormal
14436,
12260,Normal
15692,Normal
8158,Normal
16164,Anormal
3411,Normal
2263,Anormal
4512,Normal
16471,Normal
4968,Normal
7621,Normal
14954,Anormal
1161,Anormal
673,Normal
17307,Anormal
3033,Normal
3554,Normal
2939,
13672,Anormal
9569,Normal
2318,Anormal
16722,Anormal
9378,Normal
17386,Normal
362,
5298,Anormal
11589,Anormal
4576,Normal
73,Anormal
4964,Normal
13324,Normal
10555,Normal
2354,Normal
15531,Normal
13523,Normal
14805,Anormal
7416,Anormal
8929,Anormal
10603,Normal
12256,Anormal
4948,Normal
4202,Anormal
3703,Normal
15655,Anormal
8102,Anormal
9223,Normal
7337,Anormal
13468,Normal
16741,
8549,Normal
4735,Normal
17219,Normal
15444,Anormal
3933,Normal
1834,Normal
2546,Normal
10512,Normal
593,Normal
9402,Normal
11349,Normal
17297,Normal
4141,Anormal
3211,Normal
17461,Normal
14465,Anormal
14485,Anormal
1411,Normal
14471,Normal
2239,
6316,Normal
7815,Anormal
10150,Normal
4602,
7967,Normal
10212,Anormal
12767,Normal
15637,Normal
4027,Anormal
11071,Anormal
1677,Normal
2667,Normal
11041,Normal
6727,Normal
8590,Anormal
2533,Normal
5399,Normal
17487,Normal
3993,Normal
12163,Normal
8914,
11216,Normal
8683,Anormal
15559,Normal
14613,Normal
12161,Normal
8888,Normal
8281,Anormal
17454,Anormal
10562,Normal
12564,Normal
12997,Anormal
12578,Normal
8152,Anormal
15718,Anormal
1866,
12340,Anormal
16860,
1937,
176,Normal
11243,Normal
12280,Normal
13712,Anormal
13878,Normal
6217,Anormal
14391,Anormal
10489,Anormal
14374,Normal
2905,Anormal
15324,Anormal
6439,Anormal
2242,Anormal
6027,Normal
8847,Normal
3524,
17258,Normal
1239,Anormal
14314,Normal
15445,Normal
14130,
14122,Normal
15908,Anormal
17310,Normal
14157,Anormal
12288,Anormal
16470,
14336,Normal
14254,Normal
14062,Normal
6562,Anormal
16218,Normal
15736,Anormal
13734,Normal
595,
17793,Normal
4264,Anormal
6000,Normal
7676,Normal
7850,Normal
4133,Anormal
11989,Normal
13757,Anormal
8369,Normal
13886,
8767,Normal
1611,Normal
17832,Normal
11042,Anormal
9396,Anormal
567,Normal
248,Normal
8755,
11550,Anormal
8091,Normal
13517,Normal
9325,Normal
10126,Anormal
17231,Anormal
8482,Normal
12978,Normal
3482,Anormal
7253,Anormal
10406,
17244,Anormal
4267,Normal
10961,Normal
14124,Anormal
16982,Normal
11648,Normal
16316,Anormal
5741,Normal
9194,Normal
1662,Anormal
17149,Normal
17507,Normal
15492,Anormal
3201,Normal
15773,Anormal
7629,Normal
4808,Normal
13120,Normal
11876,Anormal
12078,Normal
8969,
13253,Anormal
161,
13480,Normal
13519,
10109,Normal
14852,
6624,Normal
10110,Normal
2038,Normal
15220,
17431,Normal
4857,Normal
8753,Normal
9175,Normal
2410,Anormal
6639,Normal
4677,Anormal
14043,Anormal
2946,Normal
14377,Anormal
4052,Normal
16292,Anormal
17787,Normal
6406,Normal
15889,Normal
8068,Normal
13428,Normal
13491,Anormal
3461,Normal
3505,Anormal
1443,Anormal
8096,Anormal
3733,Normal
5755,Normal
12300,Anormal
4303,Anormal
10788,Normal
10209,Anormal
890,Anormal
12365,Normal
1674,Normal
13771,Normal
3252,Anormal
16455,Anormal
2314,Anormal
13222,Normal
17122,Normal
10064,Anormal
11111,
3313,Anormal
13935,Normal
15402,Normal
9632,
11684,Normal
7204,Normal
4911,Anormal
12592,Normal
5437,Normal
7766,Normal
10782,Anormal
6231,Anormal
3459,Normal
14673,Normal
7143,Normal
17176,Anormal
15325,Normal
3124,Anormal
429,Normal
10845,Normal
15399,Normal
4726,
3087,Anormal
13648,Normal
11857,
13730,
13221,Normal
2517,Normal
13581,Normal
10368,Normal
1835,Normal
10225,
6163,Normal
13827,Anormal
15016,Anormal
13551,Anormal
6517,Anormal
13118,Normal
453,Anormal
13981,Anormal
2081,Normal
5818,Normal
3560,Normal
16494,Anormal
9801,
4826,Normal
3525,Normal
6805,Anormal
184,Anormal
12543,Normal
8153,Anormal
10654,Anormal
801,Normal
13408,Normal
484,Normal
5073,Anormal
15524,Normal
10471,Normal
588,Normal
3247,Normal
17621,Anormal
1769,Normal
10084,Normal
1418,Anormal
8733,Anormal
7169,Anormal
14828,
564,Normal
17339,Normal
6909,Anormal
16757,Anormal
15766,Anormal
5948,
11314,
6520,Normal
4341,Normal
493,Anormal
17035,Normal
10118,Anormal
4942,Normal
12939,Normal
12004,Anormal
10828,Normal
14721,Anormal
3143,Anormal
8568,
7698,
16825,Anormal
5801,Normal
16743,Normal
16547,Normal
1393,Anormal
16273,Normal
12216,Anormal
12479,Anormal
12485,Normal
9170,Normal
6003,Normal
5069,Normal
3137,Normal
12547,Anormal
11389,Normal
8758,Anormal
10422,Normal
6989,Anormal
9056,Normal
15058,Anormal
15971,Anormal
2563,Anormal
10889,Anormal
7370,Anormal
3749,Anormal
2385,Anormal
915,
11591,Normal
6403,Anormal
12268,Anormal
7286,Normal
12112,Anormal
6763,
17748,
11348,Anormal
6980,Anormal
555,Normal
742,Normal
4195,
1324,Anormal
4162,Anormal
4991,Anormal
5163,Normal
1358,Normal
9756,Normal
8745,Normal
5148,Normal
12742,Anormal
9523,Anormal
15976,Normal
4096,Anormal
1420,Normal
2211,Normal
1208,Anormal
9963,Anormal
13390,Anormal
1798,Anormal
12513,Normal
15135,Anormal
1135,Anormal
5649,Anormal
7884,Normal
10681,Anormal
13815,Normal
6561,Normal
12236,Normal
8364,Normal
9759,Anormal
5811,Normal
17466,Anormal
2200,Normal
6438,Normal
12971,Normal
7113,Anormal
13147,Anormal
6388,
676,Anormal
10590,Normal
14570,Normal
9643,Normal
15899,Anormal
17084,Anormal
2542,Normal
13312,Normal
632,Normal
4700,Normal
7246,
5228,
217,Normal
16593,Anormal
6345,Normal
7294,Anormal
781,Normal
1493,
4240,Anormal
5516,
13072,Anormal
9998,Normal
15001,Anormal
16004,Normal
710,Normal
1336,Normal
8896,
491,Anormal
8240,Anormal
14908,Normal
12729,Anormal
1131,Normal
5700,Normal
15942,Normal
2056,Normal
4216,Anormal
4095,Anormal
16691,Normal
15929,Normal
17034,Normal
4474,
3152,Normal
11308,Normal
4600,Anormal
10944,
6220,Anormal
15826,Normal
1044,Anormal
5154,
11847,Anormal
10517,Normal
5446,Normal
15196,Anormal
14317,Anormal
3987,Normal
8074,Normal
17166,Anormal
9075,Normal
10420,Normal
14199,Anormal
12154,Normal
13557,Normal
1009,Normal
6802,Anormal
3723,Normal
7236,Anormal
14246,Normal
17482,Normal
8447,Normal
1610,Anormal
144,Normal
6954,Anormal
2159,Anormal
8331,Anormal
3737,Anormal
1666,Normal
1291,Normal
17343,Normal
10814,Normal
14531,Normal
5043,Normal
1007,Normal
9898,Anormal
38,Anormal
6464,Normal
16160,
13066,Anormal
15,Normal
15545,
12401,Normal
14593,Normal
6862,Normal
7604,Normal
17355,Normal
12632,Normal
427,Anormal
2720,Normal
12985,Normal
15624,Normal
1002,
426,Normal
2381,Normal
5263,Normal
1688,Normal
13870,Normal
4603,Normal
11025,Anormal
10019,Anormal
3354,Anormal
6514,Normal
72,Normal
7302,
14035,Anormal
4569,Anormal
3638,Anormal
10317,Normal
1252,Normal
14515,Normal
9778,Normal
17820,Anormal
17741,Normal
4957,Anormal
2568,Normal
2413,Normal
2839,Anormal
11896,Anormal
7853,Normal
10520,Anormal
4463,Anormal
16517,Anormal
3951,Normal
14392,Anormal
11779,Normal
17583,Anormal
13623,Anormal
8368,Anormal
12092,Normal
3693,Normal
1585,Anormal
1845,Anormal
10521,Normal
4335,Normal
10738,Normal
11006,Anormal
17798,Normal
9855,Normal
16349,Normal
138,Normal
4255,Normal
9465,Anormal
8952,Anormal
4219,Normal
5061,Anormal
11084,Normal
1916,Normal
10174,Anormal
612,Normal
3387,Normal
11685,Normal
3062,Normal
1655,Normal
4489,Normal
12195,Normal
5747,Normal
8963,Normal
27,Normal
15315,Anormal
12238,Normal
12139,Normal
8528,Normal
8031,
3095,Anormal
4269,Anormal
16926,Normal
3770,
11440,Anormal
3432,Anormal
3034,Normal
4390,Anormal
12488,Normal
9045,Anormal
17260,Anormal
9906,Normal
17721,Normal
1067,Normal
12383,Anormal
17380,Normal
10892,Normal
10503,Normal
12796,Anormal
16980,
5218,Anormal
8611,Normal
16383,Anormal
1949,Anormal
3353,Anormal
9048,
6585,Normal
1006,Anormal
9450,Normal
5897,Normal
2307,Normal
11808,Anormal
6855,
16662,Anormal
7671,Normal
9003,Anormal
1056,Normal
10298,Normal
14556,
14298,Normal
14218,Anormal
5701,Anormal
17341,Anormal
17047,Anormal
16678,Normal
15322,Normal
4800,Normal
15092,Anormal
6022,Normal
2721,Anormal
2160,Anormal
5878,Anormal
16947,Anormal
294,Anormal
4394,Normal
7462,Anormal
12574,
3827,Anormal
15389,Normal
906,Anormal
8393,Normal
6278,Normal
1437,Normal
13496,Normal
14188,Anormal
10506,Anormal
14699,Normal
11385,
4379,Anormal
12943,Normal
5683,Anormal
11249,Anormal
4884,Anormal
15118,Anormal
11501,Normal
965,
14793,Anormal
16518,Normal
3914,Anormal
9642,Normal
324,Anormal
5105,Normal
10131,Normal
2046,Normal
12095,Normal
3263,Normal
10282,Normal
6523,Normal
3878,Normal
13922,Normal
13457,Anormal
440,Normal
3280,Normal
14525,Normal
8625,Normal
13386,Normal
16677,Anormal
3053,Normal
13813,Normal
15647,Anormal
8511,Normal
2872,Anormal
4005,Normal
17553,Anormal
10689,Anormal
8104,Normal
3068,Normal
3363,Anormal
1018,Anormal
7373,Anormal
12258,Normal
17846,Normal
1570,Anormal
9214,
5963,Anormal
2576,Anormal
10191,Normal
11553,Normal
5790,Anormal
5828,Normal
2969,Normal
3190,Normal
16420,Anormal
7544,Normal
16362,
6503,Normal
7172,Normal
10656,Normal
7289,Anormal
6132,Normal
6123,Normal
14859,
14034,Normal
6501,
14973,Normal
15844,Normal
16657,Anormal
17396,Normal
7357,Normal
7716,Normal
12445,Normal
9842,Normal
10857,Normal
17506,Normal
2772,Normal
11179,Normal
6090,Anormal
16089,
6877,Normal
1708,Anormal
9445,Anormal
14934,Normal
4823,Normal
12149,Normal
10389,Normal
14902,Anormal
12213,Anormal
16210,
22,Normal
1228,Normal
3776,Anormal
1663,Normal
7872,Anormal
13328,Anormal
5688,Normal
1632,Anormal
15139,Anormal
17364,Normal
14073,Anormal
13173,Anormal
4142,Normal
2831,Normal
7630,Anormal
16992,Normal
7660,Normal
695,Normal
17617,Anormal
10690,Normal
9208,
12602,Anormal
4050,
11133,Normal
3309,Anormal
4473,Normal
6222,Normal
4089,Anormal
14203,Normal
14248,
2021,Normal
11760,Anormal
16807,Anormal
17308,Anormal
7595,Normal
15050,Anormal
335,Anormal
16613,Normal
15251,Anormal
3870,Anormal
5899,Anormal
14687,Normal
8431,Anormal
6958,Normal
17761,Normal
3981,Normal
14559,
4101,Anormal
16752,Anormal
7868,Anormal
7180,Normal
9725,Normal
14892,Anormal
7829,Normal
5565,Normal
7181,Normal
11551,Normal
156,Anormal
6197,Normal
6392,Normal
11151,Normal
2084,Normal
15944,Normal
6358,Anormal
16612,Anormal
14288,Normal
5510,Anormal
8406,Normal
17629,Anormal
14668,Anormal
5253,Normal
10664,Anormal
13242,Normal
9167,Normal
10201,Normal
14532,Anormal
15006,Normal
15155,Normal
10882,Normal
11234,Normal
15831,Normal
12272,Anormal
8697,Normal
15359,Anormal
6207,Anormal
7260,Anormal
7764,Normal
657,Normal
9174,Normal
5579,Anormal
1518,
13512,Normal
10149,Normal
12053,Normal
3212,Normal
14633,Anormal
5749,Normal
6836,Anormal
5617,Normal
1727,Normal
16684,Anormal
9693,Anormal
1556,Anormal
12941,Normal
11524,
10698,Anormal
11212,Anormal
4121,Normal
16375,Normal
4882,Normal
6114,Normal
4025,Normal
3707,Anormal
4288,Anormal
9669,
5124,Anormal
10649,Normal
9696,
771,Normal
13257,Anormal
1107,Anormal
5161,Anormal
9521,Normal
745,Anormal
16152,Normal
3805,Normal
1083,Anormal
665,Anormal
10443,Normal
17856,Normal
5666,Normal
2950,Anormal
11993,Normal
2110,Normal
6190,Normal
11758,Normal
3831,Anormal
817,Anormal
941,Anormal
13148,Normal
16600,Normal
5993,Normal
1090,Normal
7273,Anormal
4263,Normal
8572,Anormal
5690,Normal
11606,Anormal
6186,Normal
7201,Normal
